MSISDN,n_crm_packs,n_bil_packs,crm_outlier,bil_outlier
e91aee26d220bfa1bd1185bdd5f088df,1,1,True,True
aa5eb9232e18077c58c53717e5b6e860,1,1,True,True
321644eb99fe21d2cb58f3ebfd234ec7,1,1,True,True
320611090893b9eea7313d537093cb6c,1,1,True,True
41489b70e0c681527e0dafb2a05a30a2,1,1,True,True
be9b6776939742af8325e5d30585b5b5,1,1,True,True
82139c2997c45622ee67fb3051a99e63,1,1,True,True
e719ca5f20cd795d2ece88d76acdd568,1,1,True,True
2d35e7bbcc2c81b6072571374f7065c8,1,9,True,False
619e376752d15bfbfe1a8bce010d57df,1,1,True,True
bbcdb65660071584e9dda0a7fb8c6364,1,1,True,True
c8d9769ee3bd2376ae88d013ad3d75a2,1,1,True,True
5b030d7f4ac37ca110895be2833f2ef5,1,1,True,True
4491cb8d600225f33fbb8d14ec390a89,1,1,True,True
028950703c57707cdb7085524b008472,8,5,False,True
e67f8cf0b0be1bfa31b2b93f54539dee,1,1,True,True
b1aaff8b057d2c54b3f76a99fdc360ba,1,1,True,True
907be54eb46d4dd1a21ccded185c002d,1,1,True,True
f0e9ed5988bbfc1920c85ae5b369f42e,1,1,True,True
1d7ca54874ca8887fabf15294702c9e3,1,1,True,True
c38cc81119059f7927e82de96ff083d8,1,1,True,True
b2151eefc364e921dfd2b649e2853cf7,1,1,True,True
90903ac9d63797d118bf328a24f963ad,1,1,True,True
7aedd2d650b01207c76ca5087a075f41,1,1,True,True
d9327daecb08363f91c5524198bb6155,1,1,True,True
6376cb264e07adc68a6b87da6ec28d8d,1,1,True,True
1d55c5d50e0ee4fb28c357bf7882c7e8,1,1,True,True
fdb83d29c2a560af8a3c8b8f60b0b39d,1,1,True,True
417b5ac99bcc77b5857ac88e8ee20e38,1,1,True,True
2de0a16ee378a1735a97f5cc0e9af979,1,1,True,True
8a042f64f1c2c351a9388d739486d56e,1,1,True,True
66578d6d8028a4f64dddcae1db410fdf,1,1,True,True
515f837fd8b0cc0e66ab83a3fb14a662,1,1,True,True
9fe297d3413e47790003e65340a95584,1,1,True,True
7fa4a2432cc9828fbdb34895b6667a41,1,1,True,True
3a80aee6d4d27b6d5445b7e9b1e1a0e9,1,1,True,True
de44fa87b4ba33486d14c83c0137297b,1,1,True,True
bdeb337b4c2a87253c85d18ed8e2dc95,1,1,True,True
ec044a95788d47021b595c5812229c6e,1,1,True,True
8129f7c2f0e7013e9127e7ba73688915,3,3,True,True
e3b3197a7fc8d61cb229f803c2d81727,1,1,True,True
71d83974221f16d9188dca4077d8e912,1,1,True,True
6350ecd460938ca1ae4678cca7f7ccff,1,1,True,True
436f3f99f6bf71defe191aa810345bab,1,1,True,True
93c0c17e8fc08cb022d55f598bf10484,1,1,True,True
53387e2bffe073b1a3cc611ae171353a,9,4,False,True
31568b41c83772311838c6d60653b421,1,1,True,True
e81d6b89944f7353138e8b70e3d6acc0,1,1,True,True
664662bc5cd64016ed5200c9b89c0439,1,1,True,True
2529a5a929aa6cf045b0df8c87509d85,1,1,True,True
c926cb462f29cda450c341a798e5be97,1,1,True,True
cc97aaed0e1753d2155550167e8f381a,1,1,True,True
e76c77491954dd6fc9cad36c706624e3,1,1,True,True
0714d732b584e5a828f7ed80030c034a,1,1,True,True
673375ce7da443e0cd86f76cbb0ea59d,1,1,True,True
f64294810970a01f39bd7a0c75dc7327,1,1,True,True
7dbe56baf1eba38fb0a052e12ef4324f,1,1,True,True
592000f23b2d6269f0465b6b47160607,1,1,True,True
7100004ca137d0b2c51fbb5a5626ef62,1,1,True,True
b396f8996acdc33537185e55c52da79a,1,1,True,True
112b009460d490bcaff76f43e176b433,1,1,True,True
8c23c0b484c3e11f43dfaafbf23a66f8,1,1,True,True
0a43f6443d155391ad2eca6eb9588af8,1,1,True,True
7f443cb95ab5a7d5e0f3ce23d6522256,1,1,True,True
c3b55be3a9f867c5b47aad2352f56837,1,1,True,True
3c66ef6492cbc07d5aa595e0bc258bbc,1,1,True,True
5d9a4021b9778a3f977f68006f68f9a4,1,1,True,True
29c2e7d8d65856185cda11678a8aed15,6,14,True,False
808ac574114f37c64dd0178b3afe8e44,1,1,True,True
c1609a96d394854f146d7c2157e76c5e,1,1,True,True
ddbe854b377577ecbaa4b8eb6dde7c2c,1,1,True,True
806c75254b91c10372a6efd53e039331,1,1,True,True
a1a96ebdf9417e70292d1d6beb4826f3,1,1,True,True
2fe7d2798039d2ce79e55f1a0ad32c34,1,1,True,True
363c63d01bd7cdb16d485770ca6ee81a,1,1,True,True
30e28414aaa935345499e49ab0b343a3,1,1,True,True
8391befec3e6575a1ca5102ba264be84,1,1,True,True
4d275b42a93113dc5df576ea7792d5d0,1,1,True,True
2ab819a975e858fa3bcccd64c98af1cb,1,1,True,True
0e773fc4ccfb72e126b6cff35a59dde6,1,1,True,True
e40c2b05fbb9d28d7bfb11bfd7469b97,1,1,True,True
464347a9e74189137f07c3f1a5f2516a,1,1,True,True
7ca62f7a5a7741494251b6a7a80fb66d,1,1,True,True
02749171e4f5092ebc2d9c93b362876d,1,1,True,True
b142b9ed872eb77c7469d238097b3bfb,1,1,True,True
452a176aec46a9e533d01fadf8740f81,1,1,True,True
52c400a64435042c892153732e8b3283,1,1,True,True
567be22b2d6626c7b8d4d83b5181938e,1,1,True,True
9d08e3afc3de753eeb972afa543b40b5,1,1,True,True
05f90672bbdf1fccd534c5e127307083,1,1,True,True
ea294549dd974b4d9e4701df25831edb,1,1,True,True
50db41680d7bd2b4e7bef77502f21b3c,1,1,True,True
eb51498875d9a50895a73e9233db4b4e,1,1,True,True
c9a3f7f8d32c67eb5a1d0a134d334755,1,1,True,True
b77386da7708139d427fc1d662570682,1,1,True,True
2da6fd474f1826fb8a7f334d7dfd9fac,1,1,True,True
1d48a71e75e10d1bab45d8a8b9af1899,1,1,True,True
85371958747f4f5e1f5334c3244e72a6,1,1,True,True
80c56ae036d57e33e177b9ac87b0d73d,1,1,True,True
8e6b2227a3b4d026c436bd5a25a44009,1,1,True,True
ef27cf26e80b83dbf9546c111c069555,1,1,True,True
a076d0a5ac7e261077f40e0e82b9baa9,1,1,True,True
fce027ea4be4e6274e48af90a3c2967b,1,1,True,True
d68240da76d53e79e68e7bcf1f799f16,1,1,True,True
22a7861c362a2e780f277762cf39e668,1,1,True,True
cd18240d56a8f25cc92e8ca7be23c8ec,1,1,True,True
34710cd8e6af9ccf13ecb2fd585f3ace,24,20,True,True
679adebb52ddb72105de6ee0682d593a,1,1,True,True
9bfd65e1ad62c6c3b81828cb7fdac961,1,1,True,True
83ac9aa7af9a117fbf409a48f2eac95f,1,1,True,True
408330df3a5d56e29a1e6e99be95d5f5,1,1,True,True
688ed4dd3933bb0152296827fd19c960,1,1,True,True
96ba35c73d864c061587c93bb245017d,1,1,True,True
a837f887819a359cafe1fdc86f823af6,1,1,True,True
2844ac7d5b7ec2a23e2708e1ce7ae87f,1,1,True,True
b149d5058fe739ef0cbda52d04af9749,1,1,True,True
045254c8551a91b3200dc8a1af5cdfed,1,1,True,True
897b47ce78dcf8a53c8e682ba6def770,1,1,True,True
891feee29cedc2d051c56a03d872ff23,1,1,True,True
4423a3e44f98e9af414524dbd7a468ef,16,4,False,True
69e8beb175a3939df003a3ecdda3e790,1,1,True,True
218153cf68bc4e6e9af7730f41b17968,1,1,True,True
d892791ca9ac66ff4227bb698c517f3e,1,1,True,True
e2fe9b521ac3ebe24d620fb2494b9dbd,1,1,True,True
bbc3b3c97f0cffb2ed0ecf7534a328a4,1,1,True,True
81e215b3b02c65f7f4370fc976aec803,1,1,True,True
d42b0542bf8dc436923a9e8416c908dc,1,1,True,True
4f30561ed5e82498d4ab89f50324fbaf,1,1,True,True
9863ae6ce9f71320f9fdb999478e64b6,1,1,True,True
8e409dc044ef79a45a9180a4fe9db8f7,1,1,True,True
a394e06014a5625563b5abf5816f9ebd,1,1,True,True
2dad4c5cc4bc46216db89abddd2850bc,1,1,True,True
4f7e6f6fab407f6054e5dd361dac278e,1,1,True,True
3073b614a4a6d938ab1aac780f669385,1,1,True,True
54a6b6513a3404e41733beb99ba5c6fa,1,1,True,True
46750fa0878807adf472a28089f15ba8,1,1,True,True
6d72f2389739e42364c612dbcf7350d0,4,5,True,True
f87d6c2471f32bcdf668468aabce71b7,1,1,True,True
1770551eaa84ab477713ae58c9149048,1,1,True,True
3d1f70a7568feff76e43e5cb7cc8a5fd,1,1,True,True
41b328db7436822fae43f6f4c4a4f4f3,1,1,True,True
4e152390aa11cb4d11e6fa549215e434,1,1,True,True
ce62830bc6253dd5f0d7fe5fa12a33b1,1,1,True,True
e69095146ae5665de3251b19937737b3,1,1,True,True
14533580ff6e5519c47f3580bea9a02b,1,1,True,True
b72dccce8e19b0eeef40554a3acc34ad,1,1,True,True
a22e3acfdb566d58505b3d0a20973312,1,1,True,True
85499cfba0436bed3fc9988f8eca045a,1,1,True,True
fd4c29045104bf3cebbf4c610ccaecfd,1,1,True,True
56faad7345a92fe4a0cd2e108b749771,1,1,True,True
882c5f4888ea84dea086e8d7f92d3d6d,1,1,True,True
dfa6341f00ef20d9a9d3337da18123d6,1,1,True,True
9faeda46d6b7ad598347d703dfc388df,1,1,True,True
8e9a169b677fc22b36cc4ebb1df1399b,1,1,True,True
50747b6aa83c1d88fc0f0325ce711a9a,1,1,True,True
16384928f7476ee4be44b233dd39a6c3,1,1,True,True
09ee5a65ef54796bfd16572436863d50,1,1,True,True
96e4af7847d9028b59ac26049a7ba516,1,1,True,True
ff176994ef537df95edf4f39ada3b5b4,1,1,True,True
aeba59831f45957ca21f7c41f1d05a0b,1,1,True,True
1249c862947e4f7f7031fb21df986d28,1,1,True,True
ff544cd67642795afdcb793dc0e04265,1,1,True,True
859dba401f3a6f137f8995fbae09c820,1,1,True,True
8a2d207634a291b09499b7cc278dbef6,1,1,True,True
874d06736c4d55d7466174ede5f3c262,1,1,True,True
86f98fe91580a89cdb14ebc511bbbe7b,1,1,True,True
82056a470edb95e0b88705c16eb447b4,1,1,True,True
2190e192caf55c7ee51a9e512b258b2f,1,1,True,True
e9b4664ec3c3ad36d730edcf099f2d47,1,1,True,True
029a60e9b6026c463ae5a2380956c8fd,1,1,True,True
370f11b9fc90bb25ab835b815666bcef,1,1,True,True
35d2f7de415c806ffcd76dfc4d846d73,1,1,True,True
92dee3264edfa6cf0a8490e301f1306d,1,1,True,True
67e40d5009011fc4c1df034881294f11,1,1,True,True
3fe3a918ded40649a5b69fb06c6a0e94,1,1,True,True
41b7a844a814f57a3f405cbf4a1293a2,1,1,True,True
d42ce4c2ae1d395fd83be2a86cbeb56e,1,1,True,True
3d9c2f4f8dec481c9ef0d3548cfee55d,1,1,True,True
58bd1f007f29b62a27ef2e41a2041a59,1,1,True,True
8a5ff87c1469ce2f92598e796ac5599a,1,1,True,True
3b177daf17dd3e59565195c99dc4c3fc,1,1,True,True
bf64636db6bb8a9c38fa31c5ff75f1b6,1,1,True,True
f76b3db113f360b5b1bc0e254b70b472,1,1,True,True
667fc84f27a83f15a6f531de90c97ea5,1,1,True,True
6d8694c75876480771fdaaa271c38de0,1,1,True,True
a0ee332eb220597cc70f4a147d38bfca,1,1,True,True
d9c670a6894a8973c0ddb6d985e07777,1,1,True,True
a6cf86c539e33e421d9ea57bfd7d6ae3,1,1,True,True
bd21d3630a6ad018e8332af45bfde343,1,1,True,True
83c9a360d980f9413e3f0c6cea21e7ae,1,1,True,True
eb471ce3d5fd862ba4c33e3eb16fb009,1,1,True,True
165a95ef1f3f7190abd45b3844816a92,1,1,True,True
d31d5d01ad411dd7cb9ca12f12e3df68,4,3,True,True
6cb126a197d3b5aadfdadb23adb9d2b1,1,1,True,True
9a738ff09faef926eb8e83363d86b9a8,1,1,True,True
65e55ee1158f6274d23e631b9b06ec64,1,1,True,True
67ef43f09c4772653515d60703cd9931,1,1,True,True
ea0a13be1bf2a2108d3bf9019f85fc39,1,1,True,True
e3600db33466739761821a7b8cb02c10,1,1,True,True
1768f3b4734a7b11a087c73cd5752664,1,1,True,True
e6b68dddde78d0c1bc1bb0c55afc8ad9,1,1,True,True
5ff87be1ee764a3897e3a82bb92db712,1,1,True,True
246cc82ad2f6d2e99a02001972cae60d,1,1,True,True
1b5c740fbbec945c71e1e1f4df2d97f5,1,1,True,True
abb00422596af3d0f87065493e875ab0,1,1,True,True
4408bcd86bac13e1a866a184c9fc2205,1,1,True,True
88dd15783819e417d812ce7d6761e47e,1,1,True,True
6a9a7ae116b69be135fe545e13e9a40c,1,1,True,True
372d8f2e157cde647cddac0c1a863efb,1,1,True,True
2598856f6923d87d3356ba28fd478232,1,1,True,True
cd6f956f7d18f0096e23573a47106311,1,1,True,True
37cde500ec70ec71a8468b6062f3e902,1,1,True,True
81987b0860e3f117a11bb77ff0771dd0,1,1,True,True
edb0b647178ee1b43e40260e227ca73e,1,1,True,True
f9c734e2e5a70424c86c3507ef504b2c,1,1,True,True
9b1397430d887739291fe48f32d2f23b,1,1,True,True
a3a7b625633499c9bf7063529b7b0c8b,1,1,True,True
3eeb21c836354146c44d7d65a0938ae0,1,1,True,True
887333c69f53fc37311f58a5d4b215ae,1,1,True,True
ce866bd45ce410d6f6162609d5906b42,1,1,True,True
663803cd38d17e049e9a0a889eb15f39,1,1,True,True
ef495129d65869a96106a20acfca3a0a,1,1,True,True
40aa1a0ad7f07a9293bbf07e33dff5ac,1,1,True,True
1c4788b5d1c01930a2b1dfdf5758023f,1,1,True,True
89acdb40529cbd74cb1122c2ea7de8e5,1,1,True,True
cfe9b9ecb749656b6e736ae0c1485f48,1,1,True,True
daae0923ef6b7c6af155f0a1eaa35789,1,1,True,True
cecf0c7d8951f4c5ef2581ae94caa33c,1,1,True,True
369e3c2ce26f54c466f60d6ec34749ae,1,1,True,True
fdcefb50616a10dbc8a58a7cf3f4b34d,2,4,True,True
cd899fb471ad5681062e3789285bcedc,1,1,True,True
9ab008ea70cb35eba98f3212b26695db,1,1,True,True
f24b2ef586d55fd7218ad4d8ce2429e2,1,1,True,True
69f34d4b13ea838946ffab552a5beedb,1,1,True,True
4dd69f5f4377e043e1bc5ea6c4de9d05,1,1,True,True
eb8ee400af2be45791539e2a6260b6d9,1,1,True,True
3ba64adbbb326eb968dc4f81bc78ca3d,1,1,True,True
96e016cd06bbe8b023412f8eac5c6eea,1,1,True,True
bc7b1887f83e23f1c08b60412203d969,1,1,True,True
f0112b262c96fb2b3068c88eb2aac6a6,1,1,True,True
37a950239815fb558c53844c0931d2ce,1,1,True,True
8723b4a04e5c0adc4a57fe9936088c07,1,1,True,True
cf8ff42d2323afebd6a25ba2a06e5e3c,1,1,True,True
1de13d0be79c6ff0084cf1998800c63a,1,1,True,True
aa97aa268c31cadac56ab68fb4d5de10,1,1,True,True
90e0bb4cc5a3b54b473af90547d556bb,1,1,True,True
9d6c78c1fcb16208bb2084049f7a4764,1,1,True,True
5ad32f4e64c1ecde9e34fb204b5a2e91,1,1,True,True
a6921134840b8fc5492d51e32e6fb0ce,1,1,True,True
79904151e2e1da8c078303a9f2bd492f,4,10,True,False
43e40b9d09308f08713f049fd81eca1d,1,1,True,True
d871c23a30df2c942a1364c3f7c16104,1,1,True,True
ab4feab84784581e65e1323634cbbd1b,1,1,True,True
bf236aff2b96c5cae390e85595e776aa,1,1,True,True
50558074b288bed2d84df28ae6b23219,1,1,True,True
dafbfbd43dd4c24ec145447f7d1979ba,1,1,True,True
694566c3e9c58deea6b707c46f34ac80,1,1,True,True
3e8b60464a5b1ab5f274a51e8b0081de,1,1,True,True
fec274393b47cb5b7f38d4fe54769875,1,1,True,True
f76315adf908483154616c08314e074b,1,1,True,True
b5b049cf89b6f9f86ced053791b1ed84,1,1,True,True
5e1d7d9eb0cc3dc447dca21fb70dd8f6,1,1,True,True
80949ece4d4258e8d1554d9f2fd1ae71,1,1,True,True
d8ba8a56e4bc4d0ba3190e38ebfcb00d,1,1,True,True
4230e63dcc94cc7b33152fbec5b0b246,1,1,True,True
8b542693ea06d49743275d8d7df3cdfa,1,1,True,True
8782523593365fd21724650452e6bf45,1,1,True,True
eaf6fc76540b4745f28d49c69c11cbeb,1,1,True,True
32500a6126acdc9a18d4fcf0775ef514,1,1,True,True
90a89343f448e57176aa73c279c65bf8,1,1,True,True
320db8b694dd6cd4e16ef554b0005397,1,1,True,True
e55ffae5f1e98c0e7a7e47d13143a13b,1,1,True,True
a47644ab77efe2d83a249ea7185df4d0,1,1,True,True
5e55c13a5a98c918a12d13273ce40563,1,1,True,True
74eae4562b502889807b0fa6bedc0654,1,1,True,True
96e666723271622eb371128c043d9e5b,1,1,True,True
ceecfb0d2bea034837e0d0dcbd89cfbc,1,1,True,True
b65e72e011cb55b338f9d26be4957633,1,1,True,True
cff1a1855b0ac47e0837c924cbeb2a27,1,1,True,True
120fa1a70a165f3e49b7731b1537ac39,1,1,True,True
8c40820ea3f5f5f2d9829fcbcb32561b,1,1,True,True
81fa2a290fe8403ab8de188e54b7203f,1,1,True,True
3255cc9a0ffd15a0a463aeb508c75f62,1,1,True,True
55f4811188084fa75562c95ce127bbea,1,1,True,True
fe243266e0564d62cac4a9a5ec14a29b,1,1,True,True
ea60e844a8185189e903c9d371694467,1,1,True,True
bc807fcef8a40a4ff5aea62dc4dcd031,1,1,True,True
70a05af270d364b59c2cbe6b4c7acf6b,1,1,True,True
2592c9f213134dfd5d75ef6c808f6c9b,6,7,True,False
ab1de74aa6dec7eb9164adde5ba539b1,6,6,True,False
e59c75b3f0ba703f200daa676b5a3f77,1,1,True,True
a4ef4e73ddc17f2eb05fdcffec5634ba,1,1,True,True
93283ba88fad06e119dbb51f81bc19af,1,1,True,True
452da4eb52bad90bf8d59d345ed4e003,1,1,True,True
8ae999bcf7c53dd03f82671a414a0a60,1,1,True,True
70e91fb3962869622bad82826c568d76,1,1,True,True
858e18c91ccdff602c4ba1a8e4b860ba,1,1,True,True
cff4375cb1e1fb8aa1d36ada474d916e,1,1,True,True
9fbf55569f1a6d91978d47f05662ff2b,1,1,True,True
9013e2878c10117b0924e7b3dcf13cc5,1,1,True,True
1418de6155222000e48884c659d5ad0a,1,1,True,True
c1b1121ed0313ff1d2372b7de7158ed8,1,1,True,True
97b0b8c740559170c5b32c33e4899225,1,1,True,True
b0e1d086583e6ed68ac960544edfd9a6,1,1,True,True
9827c2491028afbf3ac67c7a16ffff49,1,1,True,True
0703875c8019c41a9f222779a6d1e4be,1,1,True,True
005d25f852cec4d75a906250646aa787,1,1,True,True
3c38d6aed5ee8c3bb9b1babf5ade9838,1,1,True,True
c4519c285307ba0fa7adb5cda70f5752,8,5,False,True
dcb8ab5479f129f36c0af2f3a4e639a9,1,1,True,True
afd0f3a4de718a5e80e72b0d2191a388,1,1,True,True
80c172f5348732730f91231ebfa8cdfa,1,1,True,True
9a4543d16fd749b6589e7e20c3a7e04d,1,1,True,True
643aa50e80b6b95d62c98ed08d6110bc,1,1,True,True
d02e2947510579b1e63833efcd2388d2,1,1,True,True
0b1b1fe264ea46c2b5b6730f8b3b2cfe,1,1,True,True
ddd3fbf450a93af7b9b815db2021a6be,1,1,True,True
770799b3db83bc550e3aef7019270ac3,1,1,True,True
5341b79bc58ef60cf9cb8dd50af084cc,1,1,True,True
612332e7f99c1c116887cf73f30b4246,1,1,True,True
4e84aa1b2015fbc5efbadf550b3321e0,1,1,True,True
c441e27b672d87ed56cfe932c71e8afc,1,1,True,True
ed2e99843445296da3a5fb97bfd13137,1,1,True,True
96bfd878389f56064cd9b3d9e3412027,1,1,True,True
6cc11bdde5c1a6ad315a096941122252,1,1,True,True
c019ebd935dff1486fef34f23bc90d9f,1,1,True,True
d1630bbec21a0571b01d64e87de58806,1,1,True,True
ac7f9da7e9bc9803efe9c93709a458a2,1,1,True,True
40e506cc6d9109fadcd1e7ee128a5869,1,1,True,True
e7042d03c74cef081bd47d2ad41b2699,8,4,False,True
fb8032c8a85cb67b4d9b7c2105c84fe1,1,1,True,True
8bdd7617cc531c30605a8f6b7040aa58,1,1,True,True
59dbdb823d331c7314de3c2fb9db85b8,3,4,True,True
a62e38a5df0b3e88ce460a3cdecbcd81,1,1,True,True
48187dc8b6e15418ac0606a27f16a353,1,1,True,True
e091d7cfad2e0b30473b591b62d89b95,1,1,True,True
6952a3b9b5d55c13cece726f51504563,1,1,True,True
f3735589cbe8d16246104e9747b7dd57,1,1,True,True
25a9e7a23a98f9d5d9cea944daf89988,1,1,True,True
86edde067c4588fe395366945a3f9fa3,1,1,True,True
55a3de305424743cd0efa4594cdc5fc2,1,1,True,True
f6637defba2e392998d4701e843e1a26,1,1,True,True
18c39b3e6032c22657696a01ceab6b45,1,1,True,True
c688004ed6ace38887c97003b719647c,1,1,True,True
94e5912c254ee25fe8565fc4c2166129,1,1,True,True
1b411eba77e66ce04659377f4b119cf5,1,1,True,True
89245085849a0bd41c5e1fa49a7e01cb,1,1,True,True
1277b8f4ed54c514066f62c8c0ba316e,1,1,True,True
08d2070bd1068250917726e594af5cd8,1,1,True,True
fb5fadd428a5d2d10b567339b37fbe0d,1,1,True,True
2a3614ddd6451c1cd8c24586dd131482,1,1,True,True
803ce6239927bec452c82c27cd8b16a7,1,1,True,True
b850fe23b1c5e9c213fb632e94eb9e14,1,1,True,True
72442c16ede6bbbcae71b1fd703f8360,1,1,True,True
187eecb903b8885ebe8b67cd768fb2c5,4,4,True,True
c54f649432c9e9c26af9fb2a5599950a,1,1,True,True
50f77319cdb88d5111be6dd89d474a30,1,1,True,True
bd759728be8b4dbf4de38377743f67ea,1,1,True,True
3b9fccf3359c87f60dd0a79fa3f06a33,1,1,True,True
f192a08dd98675f0aaa0647308bb4657,6,6,True,False
932435dd7511d3ddcfecbf681b684129,1,1,True,True
10b878d0e0cedd61ed952ed560a32cd2,1,1,True,True
955de4e9f1c1ede67d80fc43f665a1be,1,1,True,True
7a885d5c9739e976205b8cf9d7aa1ae6,1,1,True,True
a05722a852c8f4f19b0ee984bfc4164a,1,1,True,True
a2ab13766ba50096f63c053db88c2ba8,1,1,True,True
1bb43955cf46b9b3736b2a39313c87c5,1,1,True,True
2e05e5ae77865b10ca6476dd9d7c325d,1,1,True,True
6e30b260ec24e46a5341a331882d50e2,1,1,True,True
1c97107a911313a73b4ee4ecd5be7628,1,1,True,True
d3277298dfaed59e4fb2d27e846e8b69,2,6,True,False
8079dbc9c020676f43fd1db7ef226a8b,4,3,True,True
3829721409143816b98fc727b138dd6c,1,1,True,True
acbf0e3edb95932dcaee22e2f21c34ea,1,1,True,True
cb3733e1301a63a325746614ef7fa6d4,1,1,True,True
038d21da5e43693f6af75cf86a406436,1,1,True,True
bccbfe8a5826b299467de446234e4580,1,1,True,True
72e650c71da0f13dc20db1a816de72f9,1,1,True,True
b845488bc7e6d2bdcba64c9422051ebf,1,1,True,True
93344950cc7b042bf7d6d215b7eeb998,1,1,True,True
8dffc3d9eaef65cbb0f126eac3cb618a,1,1,True,True
7bbfb4a7e159e230b40831f603a96ef0,1,1,True,True
aa81e7247e1baaaa6f46daca78821a9a,1,1,True,True
78bd03472cdcfcde0d6c560a1b9fd294,1,1,True,True
32e8248f3083486d4513681bc373c1c8,1,1,True,True
ce3c33d46715a978ec625f01756d7d98,1,1,True,True
e9f8ec16e379c227d70c7bc2a1b2e9a6,1,1,True,True
b7e6d067c46a57592057bf84bdbbfa99,1,1,True,True
ef5b71f13e780b1f51ee27f4e025173f,1,1,True,True
7c3b091bf299726e6711b44cfffe1214,1,1,True,True
b3b5b1947e2bf3b9bda0097988e9cc4e,2,3,True,True
de8f548ad189c4b68074048809b16fe2,1,1,True,True
d2f4a6c19070523e759ed31635b50d69,1,1,True,True
92a6439fd2d99afbb8ef1db4d5d880b1,1,1,True,True
6306e15923f8d98c8467bcf8a1fb0363,1,1,True,True
d31bb8b3a585e23c7c79fbf72d844a04,1,1,True,True
24610b4536e54e556911c12970b85c5d,1,1,True,True
e9e03dc577b07a86eb0aa2ab5b5cca56,1,1,True,True
a5a7fc0c51047d7f9a90ee78254f5025,4,5,True,True
b230ee8e5bfa643d54c3cfdbb3738b4e,1,1,True,True
a0e510e67c9d1162b242e93f53f38bc9,1,1,True,True
ff4c329cc538d02bc1ab4d6e044c5c98,1,1,True,True
179fb3e30f6cd64acc8deaae1b0970ad,1,1,True,True
8ac7cd93f04174e1667c018b740065b8,1,1,True,True
57d4965d1d3d676a5777c96568cbbae0,2,1,True,True
d8c71e51067616a38445efd7a34b7f95,1,1,True,True
64dbf20d7bdbb313d27312f8a2b36314,1,1,True,True
412b8449250e27ef5fa86f318eb1af4d,1,1,True,True
1d1b38d8979f60e3f8b642ed4b757c01,1,1,True,True
7849fa13fdb7b7959071a7495e3c8493,1,1,True,True
1f86e3f921412f33f329adc97f51c910,1,1,True,True
3ff9f4f75b7373db782f7f9e38b2eea0,4,4,True,True
bbc2287fa089fb5dddcab057829ba5ad,1,1,True,True
8faa997b02e61d1e51fc15b946718b9f,1,1,True,True
d328f2323bd5d707e95262e231c2565d,6,3,True,True
886f8a3625b1ab2217a3c5f78776321d,1,1,True,True
ea43e85c453062da67e2709ef8b0f358,1,1,True,True
8a4222ddb79bbb61afb7bdb7b59a7358,1,1,True,True
367c8697047a56dc1adf298304fab86d,1,1,True,True
bd397c5200f4aaa1be57b479f1c7da99,1,1,True,True
20aab0deefbf566ef36b7c47154855e4,1,1,True,True
a4a5da8cea4627f58a605058eb37289a,1,1,True,True
a5a6525332f4041a9975cffeb58b397e,1,1,True,True
a24750bcb0169ad8827dd9529e1953a4,1,1,True,True
555c0e0928cd3572d9da4dc07c257906,1,1,True,True
7114f74f5f93e19879fb9aafaf916c2e,1,1,True,True
0b276182004c5b8d0c0d5ea95d6e2680,1,1,True,True
2f4ed46987a4fc35126e45340092434a,1,1,True,True
3f07b5356a87ae47bc2984292e2e19b6,1,1,True,True
21de5720e62ea72087765ff01ecee702,1,1,True,True
bd7df9081408158a8960972a2998b5c7,1,1,True,True
912e18a19181f6fac7407414c7d4b15a,1,1,True,True
41bd2058dce19727f659f7c0ab82635f,1,1,True,True
11b75891b256eadb00791e6fbc694379,1,1,True,True
a5f5a5b723ff059b378b0dfbbf52905c,1,1,True,True
1656313a795d746a09558367855d2895,1,1,True,True
4a2b878e4a4edc0b359f32ea1c7d6647,1,1,True,True
c041bf60eb076712497df7c650d7cf96,1,1,True,True
b9237bafef4996c8de0eeb998ed4a100,1,1,True,True
a5f7c2aa81b9d53a3a98f534f935e055,1,1,True,True
84be028aab7c71851902020640ecb92e,1,1,True,True
59c3473bba22e7a36f5c419c4134b605,1,1,True,True
63d5aff3b122655c6c8c2f7ddd7acf0f,1,1,True,True
75021aae1722ad86e8515a3d15cd56f6,1,1,True,True
5ea9729d0dea56f1c975cc73651257ac,1,1,True,True
e26d421a60838de24ef2bd53587088fb,1,1,True,True
d7c87592dfa2212e8f256fc9883a953d,1,1,True,True
46b24d75730a710fa4444b7a7048ef09,1,1,True,True
165efe9a71ab6ecd5aaa7b9eab9eb9e2,1,1,True,True
0d168f7bef07a422b0529c33a01cfbee,1,1,True,True
7d0e302f4b54aea8c254e27421ff8e81,1,1,True,True
1b58f4690bd44a0844637332ec64ce6b,2,3,True,True
8216a6020e50dcf1657564e8592eb4c7,1,1,True,True
4f52ffce770ee443e502d907a867d916,1,1,True,True
9fc943c014c554167b5db2648d52bc26,1,1,True,True
c8ed5d892b78338b5fdd9b9e23e70a55,1,1,True,True
5ab8f904c63f5877351b0c68c6f80506,3,8,True,False
c13be7025b224f866b025d749a5974d9,1,1,True,True
bc03c7106ce8cb29180f2918dd81a8cf,1,1,True,True
292716ca4fcd8a1090f71ce3cc43ed06,1,1,True,True
3d963ba1746c4486842ffe77cc424e59,1,1,True,True
d4426679313f714d6c6900590e3cd5f3,1,1,True,True
